ID_employe,Age,Attrition,BusinessTravel,Department,Education,EnvironmentSatisfaction,Gender,JobInvolvement,Job Role,JobSatisfaction,PerformanceRating,WorkLifeBalance,MaritalStatus,StockOption,OverTime,PercentSalaryHike,NumCompaniesWorked,TotalWorkingYears,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome,HourlyRate,DailyRate,MonthlyRate,Salary,TrainingTimesLastYear,DateToday,DateBirth,DateStart,DateDeparture,YearsAtCompany,AgeGroup,TerminationType,AgeHire,HireType,YearsAtCompany Group,EmploymentType
444,39,No,Travel_Frequently,Research & Development,College,High,Male,Medium,Manager,Very High,Excellent,Better,Married,Low,No,15,1,21,13,3,7,54,672,21141,19272,2,31/07/2022,06/08/1983,19/09/2001,,21,3_Between 30 and 40,,18,1,7_15+ years,Full-time
1334,42,No,Non-Travel,Research & Development,Below College,High,Male,High,Manager,High,Excellent,Good,Married,None,Yes,13,0,21,2,10,2,37,495,26582,17861,3,31/07/2022,06/12/1980,06/08/2002,,20,4_Between 40 and 50,,22,1,7_15+ years,Full-time
1547,42,No,Travel_Frequently,Research & Development,Bachelor,Very High,Male,High,Healthcare Representative,Very High,Excellent,Bad,Married,Low,Yes,14,2,24,13,9,2,40,288,18611,10124,3,31/07/2022,11/04/1981,11/09/2002,,20,4_Between 40 and 50,,22,1,7_15+ years,Full-time
202,40,No,Travel_Frequently,Research & Development,Bachelor,Medium,Female,High,Research Scientist,Medium,Excellent,Better,Divorced,Low,No,11,1,20,2,13,26,54,1395,8504,5605,2,31/07/2022,26/06/1983,22/09/2002,,20,4_Between 40 and 50,,20,1,7_15+ years,Full-time
1976,42,No,Non-Travel,Research & Development,College,Very High,Male,Medium,Research Scientist,High,Excellent,Better,Single,None,No,12,1,20,3,7,23,37,335,14811,4332,2,31/07/2022,12/05/1981,23/09/2002,,20,4_Between 40 and 50,,22,1,7_15+ years,Full-time
404,42,No,Travel_Frequently,Sales,Bachelor,High,Female,High,Sales Executive,Medium,Excellent,Best,Married,Low,No,14,5,23,4,8,26,77,555,14864,13525,2,31/07/2022,06/02/1981,06/02/2003,,19,4_Between 40 and 50,,23,1,7_15+ years,Full-time
987,47,No,Travel_Frequently,Research & Development,Master,High,Male,Very High,Manufacturing Director,High,Excellent,Best,Divorced,None,Yes,19,1,20,2,7,16,64,1379,6759,5067,3,31/07/2022,19/10/1975,17/08/2003,,19,4_Between 40 and 50,,28,1,7_15+ years,Full-time
302,45,No,Non-Travel,Sales,Bachelor,Very High,Female,Medium,Sales Executive,Very High,Excellent,Better,Single,None,No,12,6,23,12,8,6,57,1052,16840,8865,2,31/07/2022,07/03/1978,05/01/2004,,19,4_Between 40 and 50,,26,1,7_15+ years,Full-time
1329,41,No,Non-Travel,Sales,College,High,Male,Low,Sales Executive,Medium,Excellent,Better,Single,None,No,13,1,19,11,9,10,40,256,22074,6151,4,31/07/2022,18/08/1981,11/04/2004,,18,4_Between 40 and 50,,23,1,7_15+ years,Full-time
573,60,No,Travel_Frequently,Sales,Bachelor,High,Female,Medium,Sales Executive,Low,Excellent,Best,Married,None,No,19,4,22,13,11,28,80,1499,2845,10266,5,31/07/2022,02/08/1963,05/02/2005,,17,6_60+,,43,1,7_15+ years,Full-time
73,33,No,Travel_Frequently,Research & Development,College,Low,Female,High,Research Director,Very High,Excellent,Better,Single,None,Yes,12,1,15,8,12,1,98,515,15146,13458,1,31/07/2022,11/05/1990,23/09/2007,,15,3_Between 30 and 40,,18,1,7_15+ years,Contractor
1050,53,No,Travel_Frequently,Sales,Bachelor,High,Female,Medium,Sales Executive,Medium,Excellent,Better,Married,Low,No,12,2,30,6,12,2,38,124,23537,7525,2,31/07/2022,24/01/1970,28/01/2008,,15,5_Between 50 and 60,,38,1,7_15+ years,Full-time
803,38,No,Travel_Frequently,Research & Development,Master,Low,Female,Very High,Manufacturing Director,Low,Excellent,Better,Single,None,Yes,12,6,17,4,12,2,75,240,26085,5980,2,31/07/2022,01/06/1985,11/03/2008,,14,3_Between 30 and 40,,24,1,5_Between 10-15 years,Full-time
1362,36,No,Travel_Frequently,Sales,Bachelor,Low,Female,Very High,Sales Executive,Low,Excellent,Good,Married,Low,No,16,2,17,6,13,7,83,607,2261,4639,2,31/07/2022,31/03/1987,26/04/2008,,14,3_Between 30 and 40,,22,1,5_Between 10-15 years,Full-time
1117,45,No,Non-Travel,Sales,Master,Medium,Female,Medium,Sales Executive,High,Excellent,Better,Married,Low,No,13,1,15,4,12,9,65,1050,17970,5593,2,31/07/2022,05/08/1977,12/06/2008,,14,4_Between 40 and 50,,31,1,5_Between 10-15 years,Full-time
1932,34,No,Travel_Frequently,Research & Development,Master,High,Male,Medium,Research Scientist,Very High,Excellent,Better,Married,None,Yes,15,1,16,6,11,22,86,735,26496,5747,3,31/07/2022,21/09/1988,21/06/2008,,14,3_Between 30 and 40,,20,1,5_Between 10-15 years,Full-time
1243,35,No,Non-Travel,Sales,College,High,Female,Medium,Sales Executive,Very High,Excellent,Good,Married,Low,Yes,11,4,16,4,12,8,78,1212,13755,10377,6,31/07/2022,28/12/1987,21/01/2010,,13,3_Between 30 and 40,,22,1,5_Between 10-15 years,Full-time
529,37,No,Non-Travel,Research & Development,Doctor,Medium,Female,High,Research Scientist,High,Excellent,Better,Married,Mid,Yes,15,3,15,10,7,25,72,1063,23866,4449,2,31/07/2022,30/11/1985,13/02/2010,,12,3_Between 30 and 40,,25,1,5_Between 10-15 years,Full-time
1668,38,No,Travel_Frequently,Research & Development,Bachelor,Very High,Male,High,Research Scientist,Very High,Excellent,Best,Married,Mid,No,15,7,19,2,9,1,90,1189,9867,4735,4,31/07/2022,26/05/1985,28/02/2010,,12,3_Between 30 and 40,,26,1,5_Between 10-15 years,Contractor
2000,47,No,Non-Travel,Research & Development,Below College,High,Female,High,Research Director,Medium,Excellent,Bad,Married,Mid,No,18,0,14,5,12,1,98,1162,17231,11957,3,31/07/2022,29/05/1976,01/04/2010,,12,4_Between 40 and 50,,35,1,5_Between 10-15 years,Full-time
1480,42,No,Travel_Frequently,Research & Development,College,Low,Female,High,Laboratory Technician,Very High,Excellent,Better,Single,None,No,13,1,12,5,8,9,74,748,16458,3673,3,31/07/2022,15/01/1981,07/01/2011,,12,4_Between 40 and 50,,30,1,5_Between 10-15 years,Full-time
239,30,No,Non-Travel,Research & Development,Bachelor,High,Male,High,Laboratory Technician,Low,Excellent,Better,Divorced,Mid,No,11,1,12,6,10,9,66,111,11012,3072,4,31/07/2022,22/08/1992,22/05/2011,,11,3_Between 30 and 40,,19,1,5_Between 10-15 years,Full-time
312,29,No,Travel_Frequently,Sales,Below College,Medium,Female,High,Sales Executive,Very High,Excellent,Better,Married,Low,No,14,1,13,4,1,1,42,1413,6599,7918,5,31/07/2022,05/07/1994,31/07/2011,,11,2_Between 20 and 30,,18,1,5_Between 10-15 years,Full-time
571,30,No,Non-Travel,Research & Development,Bachelor,High,Female,High,Laboratory Technician,Very High,Excellent,Good,Single,None,No,14,0,12,6,7,2,49,1116,7181,2564,2,31/07/2022,08/10/1992,09/11/2011,,11,3_Between 30 and 40,,19,1,5_Between 10-15 years,Full-time
1805,38,No,Non-Travel,Human Resources,Bachelor,Low,Male,High,Human Resources,Medium,Excellent,Better,Divorced,High,No,13,5,13,3,8,2,100,1336,7129,2592,3,31/07/2022,21/12/1984,25/05/2012,,10,3_Between 30 and 40,,28,1,5_Between 10-15 years,Full-time
1285,34,No,Travel_Frequently,Research & Development,Bachelor,High,Female,High,Laboratory Technician,Medium,Excellent,Best,Divorced,Mid,No,13,4,15,5,10,19,46,135,22534,4444,2,31/07/2022,17/09/1988,16/06/2012,,10,3_Between 30 and 40,,24,1,5_Between 10-15 years,Full-time
1612,45,No,Non-Travel,Sales,Bachelor,Low,Male,Medium,Sales Executive,Low,Excellent,Better,Married,Low,No,15,1,10,4,5,26,52,336,24162,4385,2,31/07/2022,07/06/1978,17/09/2012,,10,4_Between 40 and 50,,35,1,5_Between 10-15 years,Full-time
710,29,No,Travel_Frequently,Research & Development,Master,Medium,Male,Low,Research Scientist,Very High,Excellent,Better,Divorced,Low,No,18,1,10,2,8,1,76,806,18959,2720,5,31/07/2022,18/01/1994,21/12/2012,,10,2_Between 20 and 30,,19,1,5_Between 10-15 years,Full-time
592,36,No,Non-Travel,Sales,Master,Medium,Male,High,Sales Executive,Very High,Excellent,Good,Single,None,No,14,1,10,9,7,10,32,635,15318,9980,3,31/07/2022,24/02/1987,01/01/2013,,10,3_Between 30 and 40,,26,1,5_Between 10-15 years,Full-time
772,32,No,Travel_Frequently,Research & Development,Master,Low,Male,High,Laboratory Technician,Very High,Excellent,Better,Married,Mid,No,15,1,10,4,7,24,80,430,21146,5309,2,31/07/2022,18/02/1991,15/01/2013,,10,3_Between 30 and 40,,22,1,5_Between 10-15 years,Full-time
1985,40,No,Travel_Frequently,Research & Development,Bachelor,Very High,Female,High,Laboratory Technician,High,Excellent,Best,Married,Low,No,11,1,10,9,4,11,73,692,26849,6323,2,31/07/2022,21/03/1983,21/01/2013,,10,4_Between 40 and 50,,30,1,5_Between 10-15 years,Contractor
428,33,No,Travel_Frequently,Research & Development,Master,Very High,Female,High,Manager,Medium,Excellent,Better,Married,Mid,No,11,6,12,8,8,5,74,553,23364,11878,2,31/07/2022,07/09/1989,03/02/2013,,9,3_Between 30 and 40,,24,1,4_Between 5-10 years,Full-time
79,38,No,Travel_Frequently,Research & Development,Doctor,Very High,Female,High,Laboratory Technician,Very High,Excellent,Better,Single,None,No,11,1,10,9,9,29,50,653,5456,2406,2,31/07/2022,27/10/1984,08/04/2013,,9,3_Between 30 and 40,,29,2,4_Between 5-10 years,Full-time
992,33,No,Non-Travel,Sales,Bachelor,Very High,Male,High,Manager,High,Excellent,Better,Single,None,No,11,1,10,6,0,17,38,722,20489,17444,2,31/07/2022,03/10/1989,25/05/2013,,9,3_Between 30 and 40,,24,1,4_Between 5-10 years,Full-time
1324,31,No,Non-Travel,Sales,Master,Very High,Female,High,Sales Executive,High,Excellent,Good,Divorced,Low,Yes,19,1,10,9,6,2,57,587,8935,9852,5,31/07/2022,14/03/1992,16/06/2013,,9,3_Between 30 and 40,,22,1,4_Between 5-10 years,Full-time
1315,28,No,Non-Travel,Research & Development,Bachelor,High,Female,Low,Laboratory Technician,Very High,Excellent,Better,Married,High,No,11,0,10,7,5,1,55,1476,16392,6674,6,31/07/2022,21/05/1995,18/08/2013,,9,2_Between 20 and 30,,19,1,4_Between 5-10 years,Full-time
1468,40,No,Non-Travel,Research & Development,Below College,Very High,Male,Medium,Research Director,Medium,Excellent,Better,Divorced,Low,No,11,2,16,4,8,8,55,218,25178,13757,5,31/07/2022,26/02/1983,16/09/2013,,9,4_Between 40 and 50,,31,1,4_Between 5-10 years,Full-time
154,36,No,Travel_Frequently,Sales,College,Medium,Female,High,Sales Executive,Very High,Excellent,Better,Married,Low,No,14,0,10,2,8,11,92,1467,22952,9738,6,31/07/2022,09/03/1987,20/10/2013,,9,3_Between 30 and 40,,27,2,4_Between 5-10 years,Full-time
207,32,No,Travel_Frequently,Sales,Bachelor,Medium,Female,High,Sales Executive,Very High,Excellent,Better,Single,None,No,14,1,9,3,7,8,43,967,15589,8998,2,31/07/2022,13/11/1990,03/11/2013,,9,3_Between 30 and 40,,23,1,4_Between 5-10 years,Contractor
1615,34,No,Travel_Frequently,Research & Development,Master,High,Male,Very High,Manufacturing Director,Very High,Excellent,Better,Divorced,Low,No,13,1,9,7,2,10,42,426,17000,4724,3,31/07/2022,12/05/1989,10/12/2013,,9,3_Between 30 and 40,,25,1,4_Between 5-10 years,Full-time
1633,39,No,Travel_Frequently,Research & Development,Bachelor,Low,Female,High,Manufacturing Director,High,Excellent,Bad,Single,None,No,13,0,10,3,8,4,81,711,3140,5042,2,31/07/2022,13/03/1984,20/01/2014,,9,3_Between 30 and 40,,30,2,4_Between 5-10 years,Full-time
626,37,No,Non-Travel,Sales,Master,Low,Male,High,Sales Executive,Medium,Excellent,Better,Divorced,Low,No,13,1,9,7,7,9,69,142,24666,8834,6,31/07/2022,30/01/1986,28/01/2014,,9,3_Between 30 and 40,,28,1,4_Between 5-10 years,Full-time
1074,55,No,Non-Travel,Research & Development,Below College,High,Male,Medium,Manager,Low,Excellent,Best,Single,None,No,15,7,31,6,2,2,40,444,17323,16756,3,31/07/2022,15/08/1967,03/04/2014,,8,5_Between 50 and 60,,47,2,4_Between 5-10 years,Contractor
567,30,No,Non-Travel,Sales,Master,High,Female,High,Sales Executive,Low,Excellent,Better,Married,None,No,11,0,10,7,8,22,69,1398,2890,8412,3,31/07/2022,08/12/1992,18/04/2014,,8,3_Between 30 and 40,,22,2,4_Between 5-10 years,Full-time
1737,39,No,Non-Travel,Research & Development,Bachelor,Very High,Male,High,Laboratory Technician,Very High,Excellent,Better,Married,Low,Yes,15,1,9,5,8,1,77,792,8989,6472,2,31/07/2022,28/02/1984,23/05/2014,,8,3_Between 30 and 40,,31,1,4_Between 5-10 years,Full-time
311,37,No,Travel_Frequently,Sales,Master,Low,Male,High,Sales Representative,Very High,Excellent,Better,Divorced,Low,No,17,4,13,5,8,4,41,319,2539,2793,2,31/07/2022,06/06/1986,21/06/2014,,8,3_Between 30 and 40,,29,2,4_Between 5-10 years,Contractor
361,38,No,Non-Travel,Sales,College,Very High,Male,Medium,Sales Executive,Very High,Excellent,Better,Married,Low,No,18,3,13,7,5,2,39,1327,19682,5249,0,31/07/2022,24/09/1984,28/07/2014,,8,3_Between 30 and 40,,30,2,4_Between 5-10 years,Full-time
238,36,No,Travel_Frequently,Research & Development,College,Very High,Male,High,Laboratory Technician,Medium,Excellent,Good,Single,None,No,12,4,13,7,2,3,30,1480,15062,2088,3,31/07/2022,21/06/1987,03/10/2014,,8,3_Between 30 and 40,,28,1,4_Between 5-10 years,Full-time
5,33,No,Travel_Frequently,Research & Development,Master,Very High,Female,High,Research Scientist,High,Excellent,Better,Married,None,Yes,11,1,8,3,0,3,56,1392,23159,2909,3,31/07/2022,13/04/1990,04/02/2015,,7,3_Between 30 and 40,,26,1,4_Between 5-10 years,Contractor
1997,38,No,Travel_Frequently,Research & Development,Master,Low,Male,Medium,Manufacturing Director,High,Excellent,Better,Married,Low,No,11,2,10,7,7,6,72,508,14284,5321,1,31/07/2022,27/02/1985,30/03/2015,,7,3_Between 30 and 40,,31,2,4_Between 5-10 years,Full-time
663,43,No,Travel_Frequently,Research & Development,Doctor,Very High,Male,High,Laboratory Technician,High,Excellent,Better,Divorced,Low,Yes,13,3,10,4,7,9,72,1001,19627,5679,3,31/07/2022,25/07/1980,10/07/2015,,7,4_Between 40 and 50,,36,1,4_Between 5-10 years,Full-time
1034,55,No,Travel_Frequently,Research & Development,Master,High,Male,High,Healthcare Representative,Medium,Excellent,Better,Married,Mid,Yes,14,3,17,6,7,18,62,135,12992,6385,3,31/07/2022,26/04/1968,15/07/2015,,7,5_Between 50 and 60,,48,1,4_Between 5-10 years,Full-time
1297,51,No,Travel_Frequently,Research & Development,College,Medium,Female,Medium,Laboratory Technician,High,Excellent,Good,Single,None,No,14,0,8,7,7,6,40,968,4257,2838,6,31/07/2022,08/01/1972,21/09/2015,,7,5_Between 50 and 60,,44,1,4_Between 5-10 years,Full-time
532,56,No,Travel_Frequently,Sales,Bachelor,High,Female,Very High,Sales Executive,Low,Excellent,Good,Married,High,No,11,9,36,7,7,6,86,906,18256,13212,0,31/07/2022,04/04/1967,26/09/2015,,7,5_Between 50 and 60,,49,1,4_Between 5-10 years,Full-time
8,32,No,Travel_Frequently,Research & Development,College,Very High,Male,High,Laboratory Technician,Very High,Excellent,Good,Single,None,No,13,0,8,3,6,2,79,1005,11864,3068,2,31/07/2022,28/04/1991,21/10/2015,,7,3_Between 30 and 40,,25,1,4_Between 5-10 years,Full-time
1918,26,No,Travel_Frequently,Research & Development,Bachelor,High,Male,Very High,Laboratory Technician,Very High,Excellent,Better,Married,Low,No,18,0,8,7,7,6,61,1096,7102,2544,3,31/07/2022,19/02/1997,22/11/2015,,7,2_Between 20 and 30,,19,2,4_Between 5-10 years,Full-time
1870,27,No,Travel_Frequently,Research & Development,Bachelor,Very High,Female,Medium,Research Scientist,Low,Excellent,Good,Married,Low,No,19,0,8,4,3,15,77,1131,23844,4774,2,31/07/2022,01/05/1996,06/04/2016,,6,2_Between 20 and 30,,21,2,4_Between 5-10 years,Full-time
1392,41,No,Travel_Frequently,Research & Development,Bachelor,Very High,Female,High,Research Scientist,Very High,Excellent,Good,Divorced,Mid,Yes,14,3,12,3,3,22,75,1200,13953,5467,4,31/07/2022,16/09/1981,30/07/2016,,6,4_Between 40 and 50,,35,2,4_Between 5-10 years,Full-time
262,43,No,Non-Travel,Research & Development,Bachelor,Very High,Male,Very High,Research Scientist,Very High,Excellent,Best,Divorced,High,No,14,4,7,2,2,7,37,1344,5228,2089,3,31/07/2022,21/08/1979,28/07/2017,,5,4_Between 40 and 50,,38,1,3_Between 3-5 years,Full-time
902,43,No,Travel_Frequently,Research & Development,Bachelor,Very High,Female,High,Healthcare Representative,Very High,Excellent,Good,Married,Low,No,13,4,12,2,2,1,33,422,21782,5562,2,31/07/2022,20/03/1980,13/08/2017,,5,4_Between 40 and 50,,38,1,3_Between 3-5 years,Full-time
1941,49,No,Travel_Frequently,Research & Development,Below College,Medium,Male,High,Research Director,Very High,Excellent,Better,Married,None,No,15,3,28,4,3,2,42,1064,13738,19161,3,31/07/2022,21/05/1974,17/10/2017,,5,4_Between 40 and 50,,44,1,3_Between 3-5 years,Contractor
390,26,No,Travel_Frequently,Research & Development,College,Low,Male,High,Healthcare Representative,Low,Excellent,Better,Married,Low,Yes,13,1,5,3,3,11,60,496,22722,4741,3,31/07/2022,06/03/1997,21/05/2018,,4,2_Between 20 and 30,,22,2,3_Between 3-5 years,Full-time
148,54,No,Non-Travel,Human Resources,Bachelor,Very High,Female,Very High,Manager,Very High,Excellent,Better,Single,None,Yes,12,2,23,4,4,26,30,142,13871,17328,3,31/07/2022,15/09/1968,28/06/2018,,4,5_Between 50 and 60,,50,1,3_Between 3-5 years,Full-time
70,35,No,Non-Travel,Research & Development,College,High,Male,Medium,Healthcare Representative,Low,Excellent,Better,Married,Low,Yes,13,2,10,2,3,11,79,1097,8302,9884,3,31/07/2022,07/09/1987,25/11/2018,,4,3_Between 30 and 40,,31,2,3_Between 3-5 years,Full-time
1948,31,No,Non-Travel,Research & Development,College,High,Male,High,Research Scientist,Low,Excellent,Best,Divorced,Low,Yes,13,1,4,2,3,3,48,976,3995,3065,3,31/07/2022,05/08/1991,19/07/2019,,3,3_Between 30 and 40,,28,1,2_Between 1-3 years,Full-time
333,32,No,Non-Travel,Sales,Master,High,Male,High,Sales Executive,Very High,Excellent,Better,Married,None,No,18,0,4,2,2,26,100,976,12069,4465,2,31/07/2022,26/01/1991,27/09/2019,,3,3_Between 30 and 40,,29,1,2_Between 1-3 years,Full-time
1858,28,No,Non-Travel,Human Resources,College,High,Male,High,Human Resources,Very High,Excellent,Better,Divorced,Low,No,15,1,3,2,2,1,43,280,10494,2706,2,31/07/2022,03/01/1995,16/01/2020,,3,2_Between 20 and 30,,25,2,2_Between 1-3 years,Full-time
1552,40,No,Non-Travel,Research & Development,College,Very High,Male,High,Healthcare Representative,Very High,Excellent,Better,Divorced,None,Yes,18,3,8,2,2,8,72,1142,8841,4069,2,31/07/2022,08/11/1982,03/08/2020,,2,4_Between 40 and 50,,38,1,2_Between 1-3 years,Full-time
1746,24,No,Travel_Frequently,Human Resources,Bachelor,Low,Male,High,Human Resources,Very High,Excellent,Better,Married,Low,No,14,0,3,2,1,10,59,897,2097,2145,2,31/07/2022,07/08/1998,12/08/2020,,2,2_Between 20 and 30,,22,1,2_Between 1-3 years,Contractor
792,26,No,Travel_Frequently,Research & Development,College,Low,Female,Low,Laboratory Technician,Very High,Excellent,Better,Divorced,Low,No,14,3,5,2,0,1,71,575,5288,4364,2,31/07/2022,27/05/1997,25/08/2020,,2,2_Between 20 and 30,,24,1,2_Between 1-3 years,Full-time
1060,38,No,Travel_Frequently,Research & Development,Master,High,Male,High,Research Scientist,High,Excellent,Better,Married,Low,No,16,3,8,2,2,3,44,1186,2997,2821,2,31/07/2022,17/10/1984,30/08/2020,,2,3_Between 30 and 40,,36,1,2_Between 1-3 years,Full-time
1801,46,No,Non-Travel,Sales,College,Medium,Male,Medium,Sales Executive,Medium,Excellent,Better,Single,None,No,15,8,6,2,2,26,98,849,25166,7991,3,31/07/2022,29/04/1977,02/10/2020,,2,4_Between 40 and 50,,44,2,2_Between 1-3 years,Full-time
754,43,No,Travel_Frequently,Sales,Bachelor,Very High,Male,Medium,Sales Executive,Very High,Excellent,Better,Married,Low,No,18,3,7,2,2,15,47,775,23683,6804,5,31/07/2022,02/10/1979,15/10/2020,,2,4_Between 40 and 50,,41,2,2_Between 1-3 years,Full-time
399,31,No,Travel_Frequently,Sales,Bachelor,Very High,Female,High,Sales Representative,Medium,Excellent,Good,Divorced,Low,No,11,1,2,2,2,5,84,444,3909,2789,5,31/07/2022,02/10/1991,21/11/2020,,2,3_Between 30 and 40,,29,1,2_Between 1-3 years,Full-time
1837,58,No,Travel_Frequently,Research & Development,Master,Low,Male,High,Research Director,High,Excellent,Better,Married,None,Yes,14,2,23,2,2,15,87,1216,21624,15787,3,31/07/2022,08/06/1965,23/11/2020,,2,5_Between 50 and 60,,56,1,2_Between 1-3 years,Full-time
1135,31,No,Travel_Frequently,Sales,Bachelor,High,Male,Very High,Sales Representative,Very High,Excellent,Better,Married,Low,No,12,0,3,2,2,20,67,793,21981,2791,4,31/07/2022,07/11/1991,20/12/2020,,2,3_Between 30 and 40,,29,1,2_Between 1-3 years,Contractor
274,27,No,Travel_Frequently,Research & Development,Below College,High,Male,Medium,Manufacturing Director,Low,Excellent,Better,Married,Low,No,19,5,6,2,0,1,60,472,9679,4298,1,31/07/2022,30/03/1996,31/12/2020,,2,2_Between 20 and 30,,25,1,2_Between 1-3 years,Full-time
632,24,No,Travel_Frequently,Sales,Bachelor,Very High,Male,High,Sales Representative,Very High,Excellent,Better,Married,Mid,No,13,0,3,2,1,24,38,535,5530,2400,3,31/07/2022,08/10/1998,10/01/2021,,2,2_Between 20 and 30,,22,2,2_Between 1-3 years,Full-time
218,27,No,Non-Travel,Research & Development,Bachelor,Very High,Male,High,Research Scientist,Medium,Excellent,Bad,Divorced,Low,No,18,6,6,2,2,9,57,691,5970,2024,1,31/07/2022,29/03/1996,11/01/2021,,2,2_Between 20 and 30,,25,1,2_Between 1-3 years,Full-time
1496,44,No,Travel_Frequently,Research & Development,Below College,Medium,Male,High,Manufacturing Director,High,Excellent,Good,Single,None,Yes,18,5,16,2,2,2,86,1193,19719,10209,2,31/07/2022,12/03/1979,13/01/2021,,2,4_Between 40 and 50,,42,1,2_Between 1-3 years,Full-time
